Year,State,County,Measurement,Unit,Value
1999,MINNESOTA,MAHNOMEN,Yield,kg / ha,41760.7788
1999,MINNESOTA,MARSHALL,Area Harvested,Hectares,15216.1936
1999,MINNESOTA,MARSHALL,Production,Tonnes,646200
1999,MINNESOTA,MARSHALL,Yield,kg / ha,42502.0944
1999,MINNESOTA,NORMAN,Area Harvested,Hectares,16956.3434
1999,MINNESOTA,NORMAN,Production,Tonnes,800600
1999,MINNESOTA,NORMAN,Yield,kg / ha,47197.0932
1999,MINNESOTA,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,283.2802
1999,MINNESOTA,OTHER (COMBINED) COUNTIES,Production,Tonnes,13100
1999,MINNESOTA,OTHER (COMBINED) COUNTIES,Yield,kg / ha,46208.6724
1999,MINNESOTA,POLK,Area Harvested,Hectares,40306.7256
1999,MINNESOTA,POLK,Production,Tonnes,2050500
1999,MINNESOTA,POLK,Yield,kg / ha,50903.6712
1999,MINNESOTA,REDWOOD,Area Harvested,Hectares,1821.087
1999,MINNESOTA,REDWOOD,Production,Tonnes,94600
1999,MINNESOTA,REDWOOD,Yield,kg / ha,51892.092
1999,MINNESOTA,CHIPPEWA,Area Harvested,Hectares,13314.1694
1999,MINNESOTA,CHIPPEWA,Production,Tonnes,701300
1999,MINNESOTA,CHIPPEWA,Yield,kg / ha,52633.4076
1999,MINNESOTA,GRANT,Area Harvested,Hectares,4168.2658
1999,MINNESOTA,GRANT,Production,Tonnes,206100
1999,MINNESOTA,GRANT,Yield,kg / ha,49421.04
1999,MINNESOTA,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,687.9662
1999,MINNESOTA,OTHER (COMBINED) COUNTIES,Production,Tonnes,30900
1999,MINNESOTA,OTHER (COMBINED) COUNTIES,Yield,kg / ha,44973.1464
1999,MINNESOTA,OTTER TAIL,Area Harvested,Hectares,1456.8696
1999,MINNESOTA,OTTER TAIL,Production,Tonnes,76800
1999,MINNESOTA,OTTER TAIL,Yield,kg / ha,52633.4076
1999,MINNESOTA,POPE,Area Harvested,Hectares,607.029
1999,MINNESOTA,POPE,Production,Tonnes,36100
1999,MINNESOTA,POPE,Yield,kg / ha,59552.3532
1999,MINNESOTA,STEVENS,Area Harvested,Hectares,768.9034
1999,MINNESOTA,STEVENS,Production,Tonnes,42900
1999,MINNESOTA,STEVENS,Yield,kg / ha,55845.7752
1999,MINNESOTA,SWIFT,Area Harvested,Hectares,2023.43
1999,MINNESOTA,SWIFT,Production,Tonnes,100600
1999,MINNESOTA,SWIFT,Yield,kg / ha,49668.1452
1999,MINNESOTA,TRAVERSE,Area Harvested,Hectares,3561.2368
1999,MINNESOTA,TRAVERSE,Production,Tonnes,174400
1999,MINNESOTA,TRAVERSE,Yield,kg / ha,48926.8296
1999,MINNESOTA,WILKIN,Area Harvested,Hectares,17887.1212
1999,MINNESOTA,WILKIN,Production,Tonnes,993100
1999,MINNESOTA,WILKIN,Yield,kg / ha,55598.67
1999,MINNESOTA,YELLOW MEDICINE,Area Harvested,Hectares,1294.9952
1999,MINNESOTA,YELLOW MEDICINE,Production,Tonnes,66300
1999,MINNESOTA,YELLOW MEDICINE,Yield,kg / ha,51150.7764
1999,MONTANA,DAWSON,Area Harvested,Hectares,1456.8696
1999,MONTANA,DAWSON,Production,Tonnes,80800
1999,MONTANA,DAWSON,Yield,kg / ha,55351.5648
1999,MONTANA,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,28.32802
1999,MONTANA,OTHER (COMBINED) COUNTIES,Production,Tonnes,1200
1999,MONTANA,OTHER (COMBINED) COUNTIES,Yield,kg / ha,42254.9892
1999,MONTANA,RICHLAND,Area Harvested,Hectares,8049.20454
1999,MONTANA,RICHLAND,Production,Tonnes,448800
1999,MONTANA,RICHLAND,Yield,kg / ha,55845.7752
1999,MONTANA,ROOSEVELT,Area Harvested,Hectares,1400.21356
1999,MONTANA,ROOSEVELT,Production,Tonnes,75300
1999,MONTANA,ROOSEVELT,Yield,kg / ha,53868.9336
1999,MONTANA,SHERIDAN,Area Harvested,Hectares,311.60822
1999,MONTANA,SHERIDAN,Production,Tonnes,13400
1999,MONTANA,SHERIDAN,Yield,kg / ha,42996.3048
1999,MONTANA,BIG HORN,Area Harvested,Hectares,3277.9566
1999,MONTANA,BIG HORN,Production,Tonnes,225800
1999,MONTANA,BIG HORN,Yield,kg / ha,68942.3508
1999,MONTANA,CARBON,Area Harvested,Hectares,1893.93048
1999,MONTANA,CARBON,Production,Tonnes,108600
1999,MONTANA,CARBON,Yield,kg / ha,57328.4064
1999,MONTANA,STILLWATER,Area Harvested,Hectares,254.95218
1999,MONTANA,STILLWATER,Production,Tonnes,15200
1999,MONTANA,STILLWATER,Yield,kg / ha,59552.3532
1999,MONTANA,TREASURE,Area Harvested,Hectares,1363.79182
1999,MONTANA,TREASURE,Production,Tonnes,91800
1999,MONTANA,TREASURE,Yield,kg / ha,67212.6144
1999,MONTANA,YELLOWSTONE,Area Harvested,Hectares,4135.89092
1999,MONTANA,YELLOWSTONE,Production,Tonnes,252600
1999,MONTANA,YELLOWSTONE,Yield,kg / ha,61034.9844
1999,MONTANA,CUSTER,Area Harvested,Hectares,659.63818
1999,MONTANA,CUSTER,Production,Tonnes,40100
1999,MONTANA,CUSTER,Yield,kg / ha,60787.8792
1999,MONTANA,PRAIRIE,Area Harvested,Hectares,1218.10486
1999,MONTANA,PRAIRIE,Production,Tonnes,62000
1999,MONTANA,PRAIRIE,Yield,kg / ha,50903.6712
1999,MONTANA,ROSEBUD,Area Harvested,Hectares,918.63722
1999,MONTANA,ROSEBUD,Production,Tonnes,52400
1999,MONTANA,ROSEBUD,Yield,kg / ha,57081.3012
1999,NEBRASKA,BANNER,Area Harvested,Hectares,809.372
1999,NEBRASKA,BANNER,Production,Tonnes,36500
1999,NEBRASKA,BANNER,Yield,kg / ha,45220.2516
1999,NEBRASKA,BOX BUTTE,Area Harvested,Hectares,10279.0244
1999,NEBRASKA,BOX BUTTE,Production,Tonnes,471000
1999,NEBRASKA,BOX BUTTE,Yield,kg / ha,45714.462
1999,NEBRASKA,CHEYENNE,Area Harvested,Hectares,647.4976
1999,NEBRASKA,CHEYENNE,Production,Tonnes,29900
1999,NEBRASKA,CHEYENNE,Yield,kg / ha,46208.6724
1999,NEBRASKA,KIMBALL,Area Harvested,Hectares,1294.9952
1999,NEBRASKA,KIMBALL,Production,Tonnes,52200
1999,NEBRASKA,KIMBALL,Yield,kg / ha,40278.1476
1999,NEBRASKA,MORRILL,Area Harvested,Hectares,2954.2078
1999,NEBRASKA,MORRILL,Production,Tonnes,132800
1999,NEBRASKA,MORRILL,Yield,kg / ha,44973.1464
1999,NEBRASKA,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,283.2802
1999,NEBRASKA,OTHER (COMBINED) COUNTIES,Production,Tonnes,13300
1999,NEBRASKA,OTHER (COMBINED) COUNTIES,Yield,kg / ha,46949.988
1999,NEBRASKA,SCOTTS BLUFF,Area Harvested,Hectares,5827.4784
1999,NEBRASKA,SCOTTS BLUFF,Production,Tonnes,278100
1999,NEBRASKA,SCOTTS BLUFF,Yield,kg / ha,47691.3036
1999,NEBRASKA,SHERIDAN,Area Harvested,Hectares,485.6232
1999,NEBRASKA,SHERIDAN,Production,Tonnes,27800
1999,NEBRASKA,SHERIDAN,Yield,kg / ha,57328.4064
1999,NEBRASKA,SIOUX,Area Harvested,Hectares,647.4976
1999,NEBRASKA,SIOUX,Production,Tonnes,33300
1999,NEBRASKA,SIOUX,Yield,kg / ha,51397.8816
1999,NEBRASKA,CHASE,Area Harvested,Hectares,1942.4928
1999,NEBRASKA,CHASE,Production,Tonnes,100300
1999,NEBRASKA,CHASE,Yield,kg / ha,51644.9868
1999,NEBRASKA,KEITH,Area Harvested,Hectares,607.029
1999,NEBRASKA,KEITH,Production,Tonnes,33200
1999,NEBRASKA,KEITH,Yield,kg / ha,54610.2492
1999,NEBRASKA,PERKINS,Area Harvested,Hectares,1011.715
1999,NEBRASKA,PERKINS,Production,Tonnes,49600
1999,NEBRASKA,PERKINS,Yield,kg / ha,48926.8296
1999,NORTH DAKOTA,CASS,Area Harvested,Hectares,9712.464
1999,NORTH DAKOTA,CASS,Production,Tonnes,506100
1999,NORTH DAKOTA,CASS,Yield,kg / ha,52139.1972
1999,NORTH DAKOTA,STEELE,Area Harvested,Hectares,283.2802
1999,NORTH DAKOTA,STEELE,Production,Tonnes,13300
1999,NORTH DAKOTA,STEELE,Yield,kg / ha,46949.988
1999,NORTH DAKOTA,TRAILL,Area Harvested,Hectares,12423.8602
1999,NORTH DAKOTA,TRAILL,Production,Tonnes,599600
1999,NORTH DAKOTA,TRAILL,Yield,kg / ha,48185.514
1999,NORTH DAKOTA,GRAND FORKS,Area Harvested,Hectares,12019.1742
1999,NORTH DAKOTA,GRAND FORKS,Production,Tonnes,622100
1999,NORTH DAKOTA,GRAND FORKS,Yield,kg / ha,51644.9868
1999,NORTH DAKOTA,PEMBINA,Area Harvested,Hectares,27842.3968
1999,NORTH DAKOTA,PEMBINA,Production,Tonnes,1392500
1999,NORTH DAKOTA,PEMBINA,Yield,kg / ha,49915.2504
1999,NORTH DAKOTA,WALSH,Area Harvested,Hectares,17280.0922
1999,NORTH DAKOTA,WALSH,Production,Tonnes,881900
1999,NORTH DAKOTA,WALSH,Yield,kg / ha,51150.7764
1999,NORTH DAKOTA,WILLIAMS,Area Harvested,Hectares,2225.773
1999,NORTH DAKOTA,WILLIAMS,Production,Tonnes,123300
1999,NORTH DAKOTA,WILLIAMS,Yield,kg / ha,55351.5648
1999,NORTH DAKOTA,RICHLAND,Area Harvested,Hectares,14042.6042
1999,NORTH DAKOTA,RICHLAND,Production,Tonnes,740100
1999,NORTH DAKOTA,RICHLAND,Yield,kg / ha,52633.4076
1999,NORTH DAKOTA,MCKENZIE,Area Harvested,Hectares,4127.7972
1999,NORTH DAKOTA,MCKENZIE,Production,Tonnes,259100
1999,NORTH DAKOTA,MCKENZIE,Yield,kg / ha,62764.7208
1999,OREGON,UNION,Area Harvested,Hectares,809.372
1999,OREGON,UNION,Production,Tonnes,39000
1999,OREGON,UNION,Yield,kg / ha,48185.514
1999,OREGON,CROOK,Area Harvested,Hectares,647.4976
1999,OREGON,CROOK,Production,Tonnes,33800
1999,OREGON,CROOK,Yield,kg / ha,52139.1972
1999,OREGON,JEFFERSON,Area Harvested,Hectares,1011.715
1999,OREGON,JEFFERSON,Production,Tonnes,68300
1999,OREGON,JEFFERSON,Yield,kg / ha,67459.7196
1999,OREGON,KLAMATH,Area Harvested,Hectares,1578.2754
1999,OREGON,KLAMATH,Production,Tonnes,72900
1999,OREGON,KLAMATH,Yield,kg / ha,46208.6724
1999,OREGON,MALHEUR,Area Harvested,Hectares,3844.517
1999,OREGON,MALHEUR,Production,Tonnes,276700
1999,OREGON,MALHEUR,Yield,kg / ha,71907.6132
1999,OREGON,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,80.9372
1999,OREGON,OTHER (COMBINED) COUNTIES,Production,Tonnes,3300
1999,OREGON,OTHER (COMBINED) COUNTIES,Yield,kg / ha,40772.358
1999,WASHINGTON,BENTON,Area Harvested,Hectares,2711.3962
1999,WASHINGTON,BENTON,Production,Tonnes,240000
1999,WASHINGTON,BENTON,Yield,kg / ha,88463.6616
1999,WASHINGTON,ADAMS,Area Harvested,Hectares,1173.5894
1999,WASHINGTON,ADAMS,Production,Tonnes,75000
1999,WASHINGTON,ADAMS,Yield,kg / ha,64000.2468
1999,WASHINGTON,FRANKLIN,Area Harvested,Hectares,384.4517
1999,WASHINGTON,FRANKLIN,Production,Tonnes,37000
1999,WASHINGTON,FRANKLIN,Yield,kg / ha,96123.9228
1999,WASHINGTON,GRANT,Area Harvested,Hectares,6474.976
1999,WASHINGTON,GRANT,Production,Tonnes,447000
1999,WASHINGTON,GRANT,Yield,kg / ha,68942.3508
1999,WASHINGTON,LINCOLN,Area Harvested,Hectares,202.343
1999,WASHINGTON,LINCOLN,Production,Tonnes,14000
1999,WASHINGTON,LINCOLN,Yield,kg / ha,69189.456
1999,WASHINGTON,WALLA WALLA,Area Harvested,Hectares,141.6401
1999,WASHINGTON,WALLA WALLA,Production,Tonnes,12000
1999,WASHINGTON,WALLA WALLA,Yield,kg / ha,84757.0836
1999,WYOMING,BIG HORN,Area Harvested,Hectares,4411.0774
1999,WYOMING,BIG HORN,Production,Tonnes,296200
1999,WYOMING,BIG HORN,Yield,kg / ha,67212.6144
1999,WYOMING,FREMONT,Area Harvested,Hectares,1618.744
1999,WYOMING,FREMONT,Production,Tonnes,85000
1999,WYOMING,FREMONT,Yield,kg / ha,52633.4076
1999,WYOMING,PARK,Area Harvested,Hectares,6191.6958
1999,WYOMING,PARK,Production,Tonnes,318800
1999,WYOMING,PARK,Yield,kg / ha,51397.8816
1999,WYOMING,WASHAKIE,Area Harvested,Hectares,4775.2948
1999,WYOMING,WASHAKIE,Production,Tonnes,227400
1999,WYOMING,WASHAKIE,Yield,kg / ha,47691.3036
1999,WYOMING,GOSHEN,Area Harvested,Hectares,3156.5508
1999,WYOMING,GOSHEN,Production,Tonnes,143500
1999,WYOMING,GOSHEN,Yield,kg / ha,45467.3568
1999,WYOMING,LARAMIE,Area Harvested,Hectares,1214.058
1999,WYOMING,LARAMIE,Production,Tonnes,54500
1999,WYOMING,LARAMIE,Yield,kg / ha,44973.1464
1999,WYOMING,PLATTE,Area Harvested,Hectares,1659.2126
1999,WYOMING,PLATTE,Production,Tonnes,75400
1999,WYOMING,PLATTE,Yield,kg / ha,45467.3568
1998,CALIFORNIA,MODOC,Area Harvested,Hectares,1294.9952
1998,CALIFORNIA,MODOC,Production,Tonnes,70000
1998,CALIFORNIA,MODOC,Yield,kg / ha,54116.0388
1998,CALIFORNIA,COLUSA,Area Harvested,Hectares,445.1546
1998,CALIFORNIA,COLUSA,Production,Tonnes,25000
1998,CALIFORNIA,COLUSA,Yield,kg / ha,56092.8804
1998,CALIFORNIA,GLENN,Area Harvested,Hectares,404.686
1998,CALIFORNIA,GLENN,Production,Tonnes,22000
1998,CALIFORNIA,GLENN,Yield,kg / ha,54363.144
1998,CALIFORNIA,SACRAMENTO,Area Harvested,Hectares,728.4348
1998,CALIFORNIA,SACRAMENTO,Production,Tonnes,34000
1998,CALIFORNIA,SACRAMENTO,Yield,kg / ha,46702.8828
1998,CALIFORNIA,SOLANO,Area Harvested,Hectares,2387.6474
1998,CALIFORNIA,SOLANO,Production,Tonnes,120000
1998,CALIFORNIA,SOLANO,Yield,kg / ha,50162.3556
1998,CALIFORNIA,SUTTER,Area Harvested,Hectares,809.372
1998,CALIFORNIA,SUTTER,Production,Tonnes,36000
1998,CALIFORNIA,SUTTER,Yield,kg / ha,44478.936
1998,CALIFORNIA,YOLO,Area Harvested,Hectares,647.4976
1998,CALIFORNIA,YOLO,Production,Tonnes,31000
1998,CALIFORNIA,YOLO,Yield,kg / ha,47938.4088
1998,CALIFORNIA,FRESNO,Area Harvested,Hectares,9186.3722
1998,CALIFORNIA,FRESNO,Production,Tonnes,585500
1998,CALIFORNIA,FRESNO,Yield,kg / ha,63753.1416
1998,CALIFORNIA,KERN,Area Harvested,Hectares,1902.0242
1998,CALIFORNIA,KERN,Production,Tonnes,148000
1998,CALIFORNIA,KERN,Yield,kg / ha,77838.138
1998,CALIFORNIA,KINGS,Area Harvested,Hectares,1416.401
1998,CALIFORNIA,KINGS,Production,Tonnes,78000
1998,CALIFORNIA,KINGS,Yield,kg / ha,55104.4596
1998,CALIFORNIA,MADERA,Area Harvested,Hectares,161.8744
1998,CALIFORNIA,MADERA,Production,Tonnes,11000
1998,CALIFORNIA,MADERA,Yield,kg / ha,67953.93
1998,CALIFORNIA,MERCED,Area Harvested,Hectares,3358.8938
1998,CALIFORNIA,MERCED,Production,Tonnes,177000
1998,CALIFORNIA,MERCED,Yield,kg / ha,52633.4076
1998,CALIFORNIA,SAN JOAQUIN,Area Harvested,Hectares,2670.9276
1998,CALIFORNIA,SAN JOAQUIN,Production,Tonnes,147500
1998,CALIFORNIA,SAN JOAQUIN,Yield,kg / ha,55104.4596
1998,CALIFORNIA,TULARE,Area Harvested,Hectares,1133.1208
1998,CALIFORNIA,TULARE,Production,Tonnes,81000
1998,CALIFORNIA,TULARE,Yield,kg / ha,71413.4028
1998,CALIFORNIA,SISKIYOU,Area Harvested,Hectares,485.6232
1998,CALIFORNIA,SISKIYOU,Production,Tonnes,27000
1998,CALIFORNIA,SISKIYOU,Yield,kg / ha,55598.67
1998,CALIFORNIA,IMPERIAL,Area Harvested,Hectares,12869.0148
1998,CALIFORNIA,IMPERIAL,Production,Tonnes,1120000
1998,CALIFORNIA,IMPERIAL,Yield,kg / ha,86981.0304
1998,COLORADO,ADAMS,Area Harvested,Hectares,526.0918
1998,COLORADO,ADAMS,Production,Tonnes,29800
1998,COLORADO,ADAMS,Yield,kg / ha,56587.0908
1998,COLORADO,PHILLIPS,Area Harvested,Hectares,1991.05512
1998,COLORADO,PHILLIPS,Production,Tonnes,109800
1998,COLORADO,PHILLIPS,Yield,kg / ha,55104.4596
1998,COLORADO,WASHINGTON,Area Harvested,Hectares,760.80968
1998,COLORADO,WASHINGTON,Production,Tonnes,38200
1998,COLORADO,WASHINGTON,Yield,kg / ha,50162.3556
1998,COLORADO,YUMA,Area Harvested,Hectares,2387.6474
1998,COLORADO,YUMA,Production,Tonnes,125500
1998,COLORADO,YUMA,Yield,kg / ha,52633.4076
1998,COLORADO,BOULDER,Area Harvested,Hectares,505.8575
1998,COLORADO,BOULDER,Production,Tonnes,22500
1998,COLORADO,BOULDER,Yield,kg / ha,44478.936
1998,COLORADO,LARIMER,Area Harvested,Hectares,1881.7899
1998,COLORADO,LARIMER,Production,Tonnes,106700
1998,COLORADO,LARIMER,Yield,kg / ha,56587.0908
1998,COLORADO,LOGAN,Area Harvested,Hectares,2500.95948
1998,COLORADO,LOGAN,Production,Tonnes,123100
1998,COLORADO,LOGAN,Yield,kg / ha,49173.9348
1998,COLORADO,MORGAN,Area Harvested,Hectares,2367.4131
1998,COLORADO,MORGAN,Production,Tonnes,122500
1998,COLORADO,MORGAN,Yield,kg / ha,51644.9868
1998,COLORADO,SEDGWICK,Area Harvested,Hectares,1031.9493
1998,COLORADO,SEDGWICK,Production,Tonnes,53400
1998,COLORADO,SEDGWICK,Yield,kg / ha,51644.9868
1998,COLORADO,WELD,Area Harvested,Hectares,9234.93452
1998,COLORADO,WELD,Production,Tonnes,569500
1998,COLORADO,WELD,Yield,kg / ha,61776.3
1998,IDAHO,BINGHAM,Area Harvested,Hectares,8377.0002
1998,IDAHO,BINGHAM,Production,Tonnes,573000
1998,IDAHO,BINGHAM,Yield,kg / ha,68448.1404
1998,IDAHO,POWER,Area Harvested,Hectares,6353.5702
1998,IDAHO,POWER,Production,Tonnes,408000
1998,IDAHO,POWER,Yield,kg / ha,64247.352
1998,IDAHO,BLAINE,Area Harvested,Hectares,647.4976
1998,IDAHO,BLAINE,Production,Tonnes,37300
1998,IDAHO,BLAINE,Yield,kg / ha,57575.5116
1998,IDAHO,CASSIA,Area Harvested,Hectares,14730.5704
1998,IDAHO,CASSIA,Production,Tonnes,901000
1998,IDAHO,CASSIA,Yield,kg / ha,61282.0896
1998,IDAHO,GOODING,Area Harvested,Hectares,2104.3672
1998,IDAHO,GOODING,Production,Tonnes,139200
1998,IDAHO,GOODING,Yield,kg / ha,66224.1936
1998,IDAHO,JEROME,Area Harvested,Hectares,6070.29
1998,IDAHO,JEROME,Production,Tonnes,394000
1998,IDAHO,JEROME,Yield,kg / ha,64988.6676
1998,IDAHO,LINCOLN,Area Harvested,Hectares,3358.8938
1998,IDAHO,LINCOLN,Production,Tonnes,205500
1998,IDAHO,LINCOLN,Yield,kg / ha,61282.0896
1998,IDAHO,MINIDOKA,Area Harvested,Hectares,17846.6526
1998,IDAHO,MINIDOKA,Production,Tonnes,1148000
1998,IDAHO,MINIDOKA,Yield,kg / ha,64247.352
1998,IDAHO,TWIN FALLS,Area Harvested,Hectares,7243.8794
1998,IDAHO,TWIN FALLS,Production,Tonnes,505000
1998,IDAHO,TWIN FALLS,Yield,kg / ha,69683.6664
1998,IDAHO,ADA,Area Harvested,Hectares,1214.058
1998,IDAHO,ADA,Production,Tonnes,99800
1998,IDAHO,ADA,Yield,kg / ha,82286.0316
1998,IDAHO,CANYON,Area Harvested,Hectares,5503.7296
1998,IDAHO,CANYON,Production,Tonnes,437000
1998,IDAHO,CANYON,Yield,kg / ha,79320.7692
1998,IDAHO,ELMORE,Area Harvested,Hectares,4208.7344
1998,IDAHO,ELMORE,Production,Tonnes,321000
1998,IDAHO,ELMORE,Yield,kg / ha,76355.5068
1998,IDAHO,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,40.4686
1998,IDAHO,OTHER (COMBINED) COUNTIES,Production,Tonnes,2800
1998,IDAHO,OTHER (COMBINED) COUNTIES,Yield,kg / ha,69189.456
1998,IDAHO,OWYHEE,Area Harvested,Hectares,2225.773
1998,IDAHO,OWYHEE,Production,Tonnes,163000
1998,IDAHO,OWYHEE,Yield,kg / ha,73143.1392
1998,IDAHO,PAYETTE,Area Harvested,Hectares,1416.401
1998,IDAHO,PAYETTE,Production,Tonnes,109000
1998,IDAHO,PAYETTE,Yield,kg / ha,76849.7172
1998,IDAHO,WASHINGTON,Area Harvested,Hectares,809.372
1998,IDAHO,WASHINGTON,Production,Tonnes,57400
1998,IDAHO,WASHINGTON,Yield,kg / ha,70919.1924
1998,MICHIGAN,GLADWIN,Area Harvested,Hectares,526.0918
1998,MICHIGAN,GLADWIN,Production,Tonnes,16500
